id,out_of_range,quality_grade,captive_cultivated,latitude,longitude,positional_accuracy,coordinates_obscured,scientific_name,iconic_taxon_name
11018796,false,research,false,-33.9875,18.4327,1,false,Anthobaphes violacea,Aves
11020778,false,research,false,-33.983,18.41779,1,false,Anthobaphes violacea,Aves
11022865,false,research,false,-33.98881,18.42646,1,false,Anthobaphes violacea,Aves
11023777,false,research,false,-34.0460455278,18.8711372778,1,false,Anthobaphes violacea,Aves
11024254,false,research,false,-33.99239449,18.42749462,1,false,Anthobaphes violacea,Aves
11026238,false,research,false,-34.09737,23.27139,1,false,Anthobaphes violacea,Aves
11031312,false,research,false,-34.05679,18.87577,1,false,Anthobaphes violacea,Aves
11032282,false,research,false,-33.84469,22.41447,1,false,Anthobaphes violacea,Aves
11032387,false,research,false,-33.9752721667,18.4206803889,1,false,Anthobaphes violacea,Aves
11039765,false,research,false,-34.3266680556,19.0143230278,1,false,Anthobaphes violacea,Aves
11039769,false,research,false,-33.9603614722,18.4062385556,1,false,Anthobaphes violacea,Aves
11040433,false,research,false,-33.3713111667,19.6606597778,1,false,Anthobaphes violacea,Aves
11042118,false,research,false,-34.44959,20.41187,1,false,Anthobaphes violacea,Aves
11043908,false,research,false,-34.3807020556,19.2728921667,1,false,Anthobaphes violacea,Aves
11044469,false,research,false,-34.5571,19.4731,1,false,Anthobaphes violacea,Aves
11046541,false,research,false,-33.37633,22.42709,1,false,Anthobaphes violacea,Aves
11046582,false,research,false,-33.37636,22.42711,1,false,Anthobaphes violacea,Aves
11050400,false,research,false,-33.7842124167,20.8423518889,1,false,Anthobaphes violacea,Aves
11054798,false,research,false,-33.61248175,19.9602716111,1,false,Anthobaphes violacea,Aves
11058908,false,research,false,-33.4923171944,19.3037166389,1,false,Anthobaphes violacea,Aves
11060301,false,research,false,-33.7312865,20.2082397778,1,false,Anthobaphes violacea,Aves
11060995,false,research,false,-33.9875,18.4075,1,false,Anthobaphes violacea,Aves
11064340,false,research,false,-33.9884,18.4261,1,false,Anthobaphes violacea,Aves
11066861,false,research,false,-34.19909,22.12629,1,false,Anthobaphes violacea,Aves
11073916,false,research,false,-33.9635314722,18.4066276389,1,false,Anthobaphes violacea,Aves
11081208,false,research,false,-33.3504960833,19.6237534167,1,false,Anthobaphes violacea,Aves
11084775,false,research,false,-33.9872,18.4283,1,false,Anthobaphes violacea,Aves
11086311,false,research,false,-33.988,18.4282,1,false,Anthobaphes violacea,Aves
11087811,false,research,false,-33.9875,18.4281,1,false,Anthobaphes violacea,Aves
11088201,false,research,false,-33.0472216944,19.0999094444,1,false,Anthobaphes violacea,Aves
11088527,false,research,false,-33.989,18.4284,1,false,Anthobaphes violacea,Aves
11090841,false,research,false,-33.02068618,19.0719346,1,false,Anthobaphes violacea,Aves
11092002,false,research,false,-33.9872,18.428,1,false,Anthobaphes violacea,Aves
