id,out_of_range,quality_grade,captive_cultivated,latitude,longitude,positional_accuracy,coordinates_obscured,scientific_name,iconic_taxon_name
7918431,false,research,false,-25.0890191779,31.7601013184,488,false,Dendroperdix sephaena,Aves
7918432,false,research,false,-25.0890191779,31.7601013184,488,false,Streptopelia senegalensis,Aves
7918433,false,research,false,-25.0890191779,31.7601013184,488,false,Dendroperdix sephaena,Aves
7918434,false,research,false,-25.0890191779,31.7601013184,488,false,Streptopelia capicola,Aves
7918528,,research,false,-25.1086062175,31.7024230957,868,false,Tockus rufirostris,Aves
7918529,false,research,false,-25.1086062175,31.7024230957,868,false,Pternistis swainsonii,Aves
7918530,false,research,false,-25.1086062175,31.7024230957,868,false,Streptopelia capicola,Aves
7918532,false,research,false,-25.1086062175,31.7024230957,868,false,Corvinella melanoleuca,Aves
7918533,false,research,false,-25.1086062175,31.7024230957,868,false,Corythaixoides concolor,Aves
7918534,,research,false,-25.1108600803,31.7010498047,122,false,Ciconia episcopus microscelis,Aves
7926568,,research,false,-33.9422083333,22.4619633333,,false,Trochocercus cyanomelas cyanomelas,Aves
7927070,false,research,false,-25.4234786,31.4502144,81,false,Glaucidium capense,Aves
7927071,false,research,false,-25.4234786,31.4502144,81,false,Streptopelia senegalensis,Aves
7927087,,research,false,-25.4143613823,31.4560890198,122,false,Campethera bennettii,Aves
7927098,false,research,false,-25.4169196689,31.4580631256,122,false,Phoeniculus purpureus,Aves
7927120,false,research,false,-25.5869861824,31.4596869929,61,true,Gyps africanus,Aves
7927122,false,research,false,-25.4142838576,31.4558315277,61,false,Tockus leucomelas,Aves
7927306,false,research,false,-25.4282374978,31.4935112,485,false,Streptopelia semitorquata,Aves
7927309,false,research,false,-25.4282374978,31.4935112,485,false,Tchagra senegalus,Aves
7927311,false,research,false,-25.5544783632,31.4863879107,485,true,Terathopius ecaudatus,Aves
7927323,false,research,false,-25.3609350677,31.5096473694,244,false,Aquila rapax,Aves
7927710,false,research,false,-25.3387511664,31.5184020996,488,false,Circaetus cinereus,Aves
7927711,,research,false,-25.3387511664,31.5184020996,488,false,Tockus rufirostris,Aves
7927713,false,research,false,-25.3387511664,31.5184020996,488,false,Eupodotis ruficrista,Aves
7927714,false,research,false,-25.3387511664,31.5184020996,488,false,Circaetus cinereus,Aves
7927715,false,research,false,-25.3387511664,31.5184020996,488,false,Micronisus gabar,Aves
7927833,false,research,false,-25.2868435707,31.5335941315,122,false,Lamprotornis chalybaeus,Aves
7927834,false,research,false,-25.2868435707,31.5335941315,122,false,Hedydipna collaris,Aves
7927835,false,research,false,-25.2868435707,31.5335941315,122,false,Prinia subflava,Aves
7928030,false,research,false,-24.9813511614,31.5662097931,61,false,Batis molitor,Aves
7928031,false,research,false,-24.9813511614,31.5662097931,61,false,Dendrocygna viduata,Aves
7928366,true,research,false,-24.9809427064,31.5668964386,31,false,Amadina fasciata,Aves
7928367,false,research,false,-24.9809427064,31.5668964386,31,false,Actophilornis africanus,Aves
7928369,false,research,false,-24.9809427064,31.5668964386,31,false,Burhinus vermiculatus,Aves
7928370,false,research,false,-24.9809427064,31.5668964386,31,false,Anhinga rufa,Aves
7928373,false,research,false,-24.9809427064,31.5668964386,31,false,Zapornia flavirostra,Aves
7928443,false,research,false,-24.9807093029,31.5662312508,31,false,Apalis flavida,Aves
7942103,false,research,false,-15.0964010996,35.313877082,5480,true,Terathopius ecaudatus,Aves
7943133,false,research,false,-33.7268366667,26.5718116667,,false,Ardea cinerea,Aves
7947811,,research,false,-17.7442378998,31.0140743256,,false,Upupa epops africana,Aves
7964945,true,research,false,-21.1928200725,14.8068237305,3906,false,Vanellus armatus,Aves
7964946,,research,false,-21.1928200725,14.8068237305,3906,false,Lanius collaris,Aves
7964948,false,research,false,-21.2160660775,14.8693728447,31,false,Pterocles bicinctus,Aves
7964949,false,research,false,-21.2160660775,14.8693728447,31,false,Passer domesticus,Aves
7964950,false,research,false,-21.2160660775,14.8693728447,31,false,Ploceus velatus,Aves
7964951,false,research,false,-21.2160660775,14.8693728447,31,false,Pycnonotus nigricans,Aves
7964952,true,research,false,-21.2160660775,14.8693728447,31,false,Passer melanurus,Aves
7965590,false,research,false,-23.9700285444,31.5350382091,355301,true,Bucorvus leadbeateri,Aves
7965606,false,research,false,-23.9883848,31.5547402,355301,false,Struthio camelus,Aves
7965657,false,research,false,-25.565336,30.5279096,232664,false,Coracias caudatus,Aves
7965714,false,research,false,-23.9883848,31.5547402,355301,false,Aquila rapax,Aves
7965812,false,research,false,-23.988385,31.55474,355301,false,Haliaeetus vocifer,Aves
7966022,false,research,false,-23.988385,31.55474,355301,false,Ardeotis kori,Aves
7966156,false,research,false,-23.8214244,31.4456179,175878,false,Buphagus erythrorhynchus,Aves
7966170,false,research,false,-23.9101037175,31.4958398114,175878,true,Polemaetus bellicosus,Aves
7968571,false,research,false,-33.9272324834,18.4154065622,6,false,Alopochen aegyptiaca,Aves
7968579,,research,false,-33.9894447327,18.4375,,false,Turdus olivaceus olivaceus,Aves
7975694,false,research,false,-28.594525598,20.3346170244,877,false,Ptyonoprogne fuligula,Aves
7975695,false,research,false,-28.594525598,20.3346170244,877,false,Tricholaema leucomelas,Aves
7975696,true,research,false,-28.594525598,20.3346170244,877,false,Apus caffer,Aves
7975698,false,research,false,-28.594525598,20.3346170244,877,false,Batis pririt,Aves
7975700,true,research,false,-28.7588025156,23.7288892591,28191,false,Aquila verreauxii,Aves
7975701,true,research,false,-29.1148933752,24.390912512,3906,false,Anthus leucophrys,Aves
7975702,true,research,false,-28.3123260645,32.4066131512,10512,false,Merops persicus,Aves
7975703,false,research,false,-28.2749736163,32.41768945,7813,false,Crithagra mozambica,Aves
7975704,false,research,false,-28.3123260645,32.4066131512,10512,false,Platysteira peltata,Aves
7975705,false,research,false,-28.0012992542,32.2390658844,859,true,Circaetus fasciolatus,Aves
7975706,false,research,false,-27.684467756,32.258387692,7813,false,Vidua funerea,Aves
7975707,true,research,false,-25.2554583446,27.107851441,8787,false,Trachyphonus vaillantii,Aves
7975708,,research,false,-25.2554583446,27.107851441,8787,false,Dicrurus adsimilis,Aves
7975709,false,research,false,-27.3540722,30.1242853,2929,false,Petrochelidon spilodera,Aves
7975710,false,research,false,-27.3540722,30.1242853,2929,false,Spizocorys conirostris,Aves
7975712,false,research,false,-32.1599616922,18.286745289,1185,true,Morus capensis,Aves
7975713,false,research,false,-28.594525598,20.3346170244,877,false,Prinia substriata,Aves
7975714,,research,false,-28.594525598,20.3346170244,877,false,Acrocephalus baeticatus,Aves
7975715,,research,false,-28.594525598,20.3346170244,877,false,Zosterops pallidus,Aves
7975716,true,research,false,-28.594525598,20.3346170244,877,false,Apus melba,Aves
7977090,false,research,false,-25.0209065142,31.5874099731,488,false,Cercotrichas leucophrys,Aves
7977175,false,research,false,-25.0457922403,31.5863800049,977,false,Pytilia melba,Aves
7977190,,research,false,-25.058544218,31.5699005127,488,false,Dicrurus adsimilis,Aves
7977192,false,research,false,-25.058544218,31.5699005127,488,false,Calendulauda sabota,Aves
7977211,false,research,false,-25.0139477188,31.5397266842,488,true,Gyps africanus,Aves
7977212,false,research,false,-25.1185539886,31.5448379517,488,false,Corythaixoides concolor,Aves
7977213,false,research,false,-25.1185539886,31.5448379517,488,false,Buphagus erythrorhynchus,Aves
7977215,false,research,false,-25.1185539886,31.5448379517,488,false,Cisticola chiniana,Aves
7977343,false,research,false,-24.690945,20.509277,100000,false,Philetairus socius,Aves
7977368,,research,false,-29.004931,24.589597,5776,false,Dicrurus adsimilis,Aves
7978015,true,research,false,-28.7588025156,23.7288892591,28191,false,Corvus albus,Aves
7978791,false,research,false,-24.198434706,30.8882331848,2440,false,Alopochen aegyptiaca,Aves
7979592,,research,false,-24.5911965614,30.8127659395,1124,false,Phalacrocorax carbo lucidus,Aves
7979635,false,research,false,-24.205108,30.888061,2259,false,Streptopelia senegalensis,Aves
7979759,false,research,false,-24.205108,30.888061,1771,false,Numida meleagris,Aves
7980856,,research,false,-33.9525103169,18.445166833,2752,false,Onychognathus morio,Aves
7981792,false,research,false,-33.7518396082,26.5279054642,61,false,Buteo rufofuscus,Aves
7983344,true,research,false,-24.4560425191,31.9747248525,3906,false,Nycticorax nycticorax,Aves
7984094,false,research,false,-25.1408770592,31.377015486,15625,false,Kaupifalco monogrammicus,Aves
7984095,false,research,false,-27.3428690394,30.1437459253,662,false,Rallus caerulescens,Aves
7984096,false,research,false,-27.6037930958,32.2181253035,1041,false,Phyllastrephus terrestris,Aves
7984097,,research,false,-28.8500473278,31.6528139335,244,false,Stactolaema olivacea woodwardi,Aves
7984098,false,research,false,-29.6573059344,29.5576616189,4225,true,Sylvia nigricapilla,Aves
7984099,false,research,false,-29.6395067185,29.415924735,4225,false,Anas sparsa,Aves
7984100,false,research,false,-29.3296212704,30.3418899544,510,true,Bugeranus carunculatus,Aves
7984101,false,research,false,-34.3181991166,20.5858796982,4697,false,Vidua macroura,Aves
7984102,false,research,false,-34.0859579734,18.5147391268,1670,false,Thalasseus sandvicensis,Aves
7984103,false,research,false,-27.6028531102,32.2184390559,1199,false,Petronia superciliaris,Aves
7984104,,research,false,-23.8903180222,29.9195782323,1907,false,Accipiter tachiro,Aves
7984105,false,research,false,-27.6028531102,32.2184390559,1199,false,Aviceda cuculoides,Aves
7984106,false,research,false,-27.6028531102,32.2184390559,1199,false,Passer diffusus,Aves
7984107,false,research,false,-24.035131774,31.5419232734,47950,false,Actitis hypoleucos,Aves
7984108,false,research,false,-24.035131774,31.5419232734,47950,false,Lamprotornis australis,Aves
7984109,false,research,false,-24.035131774,31.5419232734,47950,false,Aquila spilogaster,Aves
7984110,false,research,false,-24.035131774,31.5419232734,47950,false,Buphagus africanus,Aves
7984111,false,research,false,-24.035131774,31.5419232734,47950,false,Pternistis swainsonii,Aves
7984112,true,research,false,-24.035131774,31.5419232734,47950,false,Tringa glareola,Aves
7984113,,research,false,-33.9823576299,18.4206461252,1953,false,Zosterops capensis,Aves
7984114,false,research,false,-24.3488173066,31.169593976,5156,false,Anomalospiza imberbis,Aves
7984115,false,research,false,-26.2090300516,28.2761166439,7254,false,Oenanthe monticola,Aves
7984116,false,research,false,-24.4881688785,31.673646345,24528,false,Clamator levaillantii,Aves
7984117,false,research,false,-28.8959502786,31.4552618463,1589,false,Columba delegorguei,Aves
7984118,false,research,false,-29.5923622345,29.297798322,1953,false,Crithagra symonsi,Aves
7984119,false,research,false,-34.0456385028,18.731697248,2459,false,Crithagra sulphurata,Aves
7984726,false,research,false,-32.2251620008,25.4693382508,1425,false,Anthus crenatus,Aves
7984727,false,research,false,-34.3157156355,18.827577754,1953,false,Pternistis capensis,Aves
7984728,false,research,false,-29.6524754505,31.121621946,1255,false,Halcyon senegaloides,Aves
7984729,true,research,false,-27.4963674468,31.2716154,7813,false,Anthus lineiventris,Aves
7984730,true,research,false,-27.3571608345,30.1267755417,3906,false,Sturnus vulgaris,Aves
7984731,false,research,false,-27.6032632357,32.2443875764,3906,false,Turtur tympanistria,Aves
7984732,false,research,false,-27.6475011903,32.255629076,7233,false,Porphyrio alleni,Aves
7984733,false,research,false,-27.6475011903,32.255629076,7233,false,Euplectes albonotatus,Aves
7984734,false,research,false,-23.7986102595,30.0693382183,1953,false,Macheiramphus alcinus,Aves
7984773,true,research,false,-22.9896923704,14.471528488,948,false,Pluvialis dominica,Aves
7984774,false,research,false,-29.580093798,29.2824424664,1953,false,Monticola explorator,Aves
7984895,false,research,false,-24.2825888212,31.649676114,25658,false,Rhinopomastus cyanomelas,Aves
7984896,false,research,false,-24.2825888212,31.649676114,25658,false,Cinnyris mariquensis,Aves
7984897,false,research,false,-24.9720536116,31.6950728686,3906,false,Ardea goliath,Aves
7984898,false,research,false,-34.3504870784,18.9270654263,204,false,Cryptillas victorini,Aves
7984899,,research,false,-34.0313552555,22.966111348,1927,false,Tauraco corythaix corythaix,Aves
7984900,false,research,false,-34.1929782332,23.0926228802,528,true,Haematopus moquini,Aves
7984901,false,research,false,-24.9844728798,31.614782167,31250,false,Megaceryle maxima,Aves
7984902,false,research,false,-24.9844728798,31.614782167,31250,false,Streptopelia senegalensis,Aves
7990167,false,research,false,-24.2009399249,30.8860015869,2579,false,Numida meleagris,Aves
7990325,false,research,false,-24.205108,30.888061,2503,false,Numida meleagris,Aves
7990610,false,research,false,-24.2025056617,30.8863449097,2544,false,Alopochen aegyptiaca,Aves
7990611,false,research,false,-24.205108,30.888061,2521,false,Alopochen aegyptiaca,Aves
7991935,false,research,false,-33.9269758653,18.3825000599,4,false,Corvus albus,Aves
7992080,false,research,false,-25.4262220718,31.4475059509,61,false,Lybius torquatus,Aves
7992116,,research,false,-25.4234786,31.4502144,202,false,Oriolus larvatus larvatus,Aves
7992128,false,research,false,-25.4280049504,31.445145607,61,false,Chalcomitra senegalensis,Aves
7992166,false,research,false,-25.4035849732,31.5592575073,1454,false,Cecropis abyssinica,Aves
7992167,false,research,false,-25.4035849732,31.5592575073,1454,false,Coracias caudatus,Aves
7992168,false,research,false,-25.4035849732,31.5592575073,1454,false,Halcyon albiventris,Aves
7992170,false,research,false,-25.4035849732,31.5592575073,1454,false,Batis molitor,Aves
7992172,false,research,false,-25.4035849732,31.5592575073,1454,false,Quelea quelea,Aves
7992174,false,research,false,-25.4035849732,31.5592575073,1454,false,Cisticola chiniana,Aves
7992176,false,research,false,-25.4035849732,31.5592575073,1454,false,Corythaixoides concolor,Aves
7992177,false,research,false,-25.4035849732,31.5592575073,1454,false,Merops bullockoides,Aves
7992834,,research,false,-25.3430951877,31.7316055298,488,false,Melaenornis pammelaina ater,Aves
7992835,false,research,false,-25.3430951877,31.7316055298,488,false,Vanellus senegallus,Aves
7993863,false,research,false,-25.3471287821,31.8694496155,399,false,Scopus umbretta,Aves
7993865,false,research,false,-25.3471287821,31.8694496155,399,false,Vanellus armatus,Aves
7993866,true,research,false,-25.3471287821,31.8694496155,399,false,Lophoceros nasutus,Aves
7993867,false,research,false,-25.3471287821,31.8694496155,399,false,Prionops plumatus,Aves
7993868,false,research,false,-25.3471287821,31.8694496155,399,false,Ploceus velatus,Aves
7994665,false,research,false,-24.205108,30.888061,2120,false,Alopochen aegyptiaca,Aves
7994903,false,research,false,-25.0999012538,31.880607605,488,false,Pternistis swainsonii,Aves
7994904,false,research,false,-25.0066078812,31.8594660151,488,true,Gyps africanus,Aves
7994905,false,research,false,-25.1209242364,31.9250249863,61,false,Lophoceros nasutus,Aves
7994907,false,research,false,-25.1209242364,31.9250249863,61,false,Microcarbo africanus,Aves
7994908,false,research,false,-25.1209242364,31.9250249863,61,false,Ceryle rudis,Aves
7994957,false,research,false,-25.1073626892,31.9033527374,122,false,Poicephalus cryptoxanthus,Aves
7996032,false,research,false,-24.205108,30.888061,2433,false,Alopochen aegyptiaca,Aves
7996033,false,research,false,-24.2003136248,30.8890914917,2719,false,Alopochen aegyptiaca,Aves
7996083,false,research,false,-24.205108,30.888061,2364,false,Numida meleagris,Aves
7996191,false,research,false,-24.205108,30.888061,2573,false,Numida meleagris,Aves
7996514,false,research,false,-17.81164,31.080963,,false,Lagonosticta senegala,Aves
8003130,false,research,false,-27.0462838935,32.4237442017,9078,false,Alopochen aegyptiaca,Aves
8003291,false,research,false,-27.0352753887,32.4244308472,4245,false,Ciconia episcopus,Aves
8003294,false,research,false,-27.038333415,32.4251174927,5334,false,Alopochen aegyptiaca,Aves
8003297,,research,false,-27.04182,32.4286692,6736,false,Bostrychia hagedash hagedash,Aves
8006292,false,research,false,-27.0456723382,32.4254608154,12028,false,Alopochen aegyptiaca,Aves
8006295,false,research,false,-27.0468954454,32.4295806885,8624,false,Alopochen aegyptiaca,Aves
8006297,false,research,false,-27.0444492177,32.4227142334,12164,false,Alopochen aegyptiaca,Aves
8006319,false,research,false,-24.205108,30.888061,2364,false,Alopochen aegyptiaca,Aves
8006576,false,research,false,-27.0456723382,32.4244308472,6763,false,Alopochen aegyptiaca,Aves
8006634,false,research,false,-25.188764386,31.5067402651,31250,false,Chrysococcyx caprius,Aves
8006635,false,research,false,-25.188764386,31.5067402651,31250,false,Rostratula benghalensis,Aves
8006637,false,research,false,-33.9661681954,18.434824571,3906,false,Serinus canicollis,Aves
8006638,false,research,false,-28.2039795379,31.9729655204,7813,false,Lissotis melanogaster,Aves
8006639,false,research,false,-28.1294946632,32.038645287,3906,false,Hieraaetus wahlbergi,Aves
8006640,false,research,false,-27.6344452251,32.259862236,1953,false,Tauraco porphyreolophus,Aves
8006641,,research,false,-28.1788104297,32.2004712626,34973,false,Gallinula chloropus meridionalis,Aves
8006642,false,research,false,-24.0365593665,31.5907837259,35495,false,Pseudhirundo griseopyga,Aves
8007171,false,research,false,-25.3330784925,27.1468305588,,false,Alopochen aegyptiaca,Aves
8007172,true,research,false,-25.7870628296,28.3158016205,,false,Amblyospiza albifrons,Aves
8007174,false,research,false,-25.3330687957,27.1468305588,,false,Halcyon albiventris,Aves
8007175,false,research,false,-25.3329718251,27.1467876434,,false,Streptopelia semitorquata,Aves
8007176,false,research,false,-25.3331657664,27.1468734741,,false,Turdus libonyana,Aves
8007177,false,research,false,-25.3330687957,27.1468305588,,false,Pternistis natalensis,Aves
8007179,false,research,false,-25.3330687957,27.1468305588,,false,Microcarbo africanus,Aves
8007180,false,research,false,-25.3458586036,27.054980998,,false,Pycnonotus barbatus,Aves
8007181,false,research,false,-25.3330687957,27.1468305588,,false,Corythaixoides concolor,Aves
8007182,false,research,false,-25.3458201302,27.0546804804,,false,Ploceus velatus,Aves
8007183,false,research,false,-26.1661173926,28.0376458168,,false,Threskiornis aethiopicus aethiopicus,Aves
8007184,false,research,false,-26.1661655394,28.0376458168,,false,Alopochen aegyptiaca,Aves
8007185,false,research,false,-26.1661173926,28.0376458168,,false,Corythaixoides concolor,Aves
8007186,false,research,false,-26.1650003836,28.0350065231,,false,Fulica cristata,Aves
8007236,true,research,false,-24.6596543079,28.6722993851,,false,Struthio camelus,Aves
8007263,false,research,false,-25.3330784925,27.1468305588,,false,Microcarbo africanus,Aves
8007350,false,research,false,-25.3330742911,27.1462726593,31,false,Columba guinea,Aves
8007351,false,research,false,-24.6682785554,28.6841011047,244,false,Campethera abingoni,Aves
8007352,false,research,false,-25.404167,27.591389,202,false,Haliaeetus vocifer,Aves
8013303,false,research,false,-24.9947026246,31.4614647543,14009,true,Gyps africanus,Aves
8013308,false,research,false,-24.9860580212,31.5939331055,14839,false,Circaetus cinereus,Aves
8013309,false,research,false,-24.9602780894,31.4274439779,13315,true,Gyps africanus,Aves
8013310,false,research,false,-24.9948298,31.5969304,11841,false,Ephippiorhynchus senegalensis,Aves
8014265,false,research,false,-26.479839,31.195994,201,false,Ploceus cucullatus,Aves
8021107,,research,false,-29.040956,24.596978,,false,Zosterops pallidus,Aves
8022044,true,research,false,-25.1203802492,31.925110817,31,false,Vanellus albiceps,Aves
8022118,false,research,false,-25.1199334007,31.9146609306,31,false,Ploceus velatus,Aves
8022119,false,research,false,-25.1206716712,31.925368309,31,false,Motacilla aguimp,Aves
8022120,false,research,false,-25.1206716712,31.925368309,31,false,Mycteria ibis,Aves
8022248,true,research,false,-33.1927916667,18.1278722222,,false,Struthio camelus,Aves
8022275,false,research,false,-33.9875011,18.432722,483,false,Cinnyris chalybeus,Aves
8022311,false,research,false,-33.9875011,18.432722,483,false,Promerops cafer,Aves
8022316,false,research,false,-25.101144858,31.8898773193,122,false,Lamprotornis chalybaeus,Aves
8022318,false,research,false,-25.101144858,31.8898773193,122,false,Haliaeetus vocifer,Aves
8022591,false,research,false,-34.1972201,18.4512851,282,false,Spheniscus demersus,Aves
8022613,false,research,false,-25.1083824683,31.6955566406,15625,false,Buphagus erythrorhynchus,Aves
8022644,false,research,false,-30.1374555556,17.8747944444,,false,Aquila verreauxii,Aves
8022804,false,research,false,-33.8265593387,18.7194172429,257,false,Euplectes orix,Aves
8023201,false,research,false,-25.1023884495,31.8918514252,520,false,Coracias naevius,Aves
8023207,false,research,false,-25.1030679695,31.8974049878,520,true,Bucorvus leadbeateri,Aves
8023209,false,research,false,-25.0854870337,31.9959320373,520,true,Bucorvus leadbeateri,Aves
8023210,false,research,false,-25.1023884495,31.8918514252,520,false,Burhinus vermiculatus,Aves
8023211,false,research,false,-25.1023884495,31.8918514252,520,false,Ardea cinerea,Aves
8023212,false,research,false,-25.1023884495,31.8918514252,520,false,Haliaeetus vocifer,Aves
8024948,false,research,false,-24.203131951,30.8878898621,2265,false,Scopus umbretta,Aves
8024953,false,research,false,-24.2003136248,30.8868598938,2440,false,Numida meleagris,Aves
8024955,false,research,false,-24.2012530738,30.8892631531,2684,false,Numida meleagris,Aves
8025014,false,research,false,-27.041391358,32.4189376831,6083,false,Alopochen aegyptiaca,Aves
8025015,false,research,false,-27.0420029366,32.4189376831,6559,false,Guttera pucherani,Aves
8025022,false,research,false,-27.0371102144,32.4182510376,5130,false,Ciconia episcopus,Aves
8026272,false,research,false,-25.3842693943,31.6763227539,15625,true,Trigonoceps occipitalis,Aves
8028639,true,research,false,-28.7291304834,30.8935546875,62500,false,Corvinella melanoleuca,Aves
8028699,,research,false,-33.9160131134,18.7509155273,3906,false,Onychognathus morio,Aves
8028767,,research,false,-29.1137753951,31.3110351563,31250,false,Melaenornis pammelaina ater,Aves
8034397,false,research,false,-24.9773443537,31.6028594971,9297,false,Ciconia episcopus,Aves
8034405,false,research,false,-24.1978083936,30.8882331848,2544,false,Alopochen aegyptiaca,Aves
8034407,false,research,false,-24.1965557596,30.8896923065,2684,false,Rostratula benghalensis,Aves
8034412,false,research,false,-27.0456723382,32.4206542969,9169,false,Ciconia episcopus,Aves
8034726,false,research,false,-24.5167423724,31.7525150395,,true,Torgos tracheliotos,Aves
8034727,false,research,false,-34.6029659502,17.6622556135,,true,Thalassarche cauta,Aves
8034729,false,research,false,-34.0549916939,18.4006092187,,true,Microcarbo coronatus,Aves
8034730,false,research,false,-34.31916,18.823506,,false,Crithagra totta,Aves
8034731,false,research,false,-34.31916,18.823506,,false,Anthobaphes violacea,Aves
8034733,,research,false,-34.31916,18.823506,,false,Emberiza capensis,Aves
8035283,false,research,false,-25.0532441096,31.9867678479,416,true,Gyps africanus,Aves
8035284,false,research,false,-25.1203025365,31.9256258011,61,false,Megaceryle maxima,Aves
8035285,false,research,false,-25.1203025365,31.9256258011,61,false,Dendroperdix sephaena,Aves
8035331,false,research,false,-25.0610322541,31.9163131714,488,false,Pternistis swainsonii,Aves
8035332,false,research,false,-25.0610322541,31.9163131714,488,false,Lissotis melanogaster,Aves
8035438,false,research,false,-24.9368799561,31.9145965576,488,false,Elanus caeruleus,Aves
8035440,false,research,false,-24.9368799561,31.9145965576,488,false,Euplectes orix,Aves
8035625,false,research,false,-24.3951788428,31.7851638794,304,false,Pternistis natalensis,Aves
8035626,false,research,false,-24.3170177081,31.7060051846,304,true,Terathopius ecaudatus,Aves
8035628,false,research,false,-24.3951788428,31.7851638794,304,false,Coracias naevius,Aves
8035629,false,research,false,-24.3951788428,31.7851638794,304,false,Streptopelia decipiens,Aves
8035663,false,research,false,-24.2951629787,31.7443084717,1673,false,Creatophora cinerea,Aves
8035762,false,research,false,-24.0127553613,31.652469635,488,false,Pandion haliaetus,Aves
8035764,false,research,false,-24.1857681234,31.6680253139,488,true,Bucorvus leadbeateri,Aves
8035782,false,research,false,-33.7163102627,26.463344231,,true,Haematopus moquini,Aves
8035790,,research,false,-33.7577476501,26.5174446106,,false,Phalacrocorax carbo lucidus,Aves
8035793,,research,false,-33.7594642639,26.5094242096,,false,Larus dominicanus vetula,Aves
8036119,false,research,false,-25.1203802343,31.7372969786,15625,true,Bucorvus leadbeateri,Aves
8036155,false,research,false,-23.9169119033,31.4377212524,488,false,Dendroperdix sephaena,Aves
8036293,false,research,false,-23.9378592324,31.2399244308,61,false,Vanellus armatus,Aves
8036294,,research,false,-23.9378592324,31.2399244308,61,false,Dicrurus adsimilis,Aves
8036313,,research,false,-24.9897144655,31.5024375916,122,false,Centropus superciliosus burchellii,Aves
8036361,false,research,false,-24.9661537307,31.5183175387,488,true,Polemaetus bellicosus,Aves
8036519,false,research,false,-24.992904041,31.5369415283,488,false,Hirundo smithii,Aves
8036520,false,research,false,-24.992904041,31.5369415283,488,false,Vidua macroura,Aves
8036601,false,research,false,-24.9695637718,31.6275787354,488,false,Ploceus cucullatus,Aves
8036677,false,research,false,-25.1112673438,31.7065429688,31250,false,Tockus leucomelas,Aves
8036692,false,research,false,-24.9452851944,31.7058563232,1285,false,Hirundo smithii,Aves
8036694,false,research,false,-24.9452851944,31.7058563232,1285,false,Scopus umbretta,Aves
8036695,false,research,false,-24.9452851944,31.7058563232,1285,false,Cercotrichas leucophrys,Aves
8036696,false,research,false,-24.9452851944,31.7058563232,1285,false,Uraeginthus angolensis,Aves
8036697,false,research,false,-24.9452851944,31.7058563232,1285,false,Tchagra australis,Aves
8036698,false,research,false,-24.9965193908,31.7230826698,1285,true,Gyps africanus,Aves
8036700,false,research,false,-24.9664132565,31.7130210996,1285,true,Polemaetus bellicosus,Aves
8036701,,research,false,-24.9452851944,31.7058563232,1285,false,Oriolus larvatus larvatus,Aves
8036703,false,research,false,-24.9452851944,31.7058563232,1285,false,Batis molitor,Aves
8036705,false,research,false,-24.8810618855,31.6200377125,1285,true,Polemaetus bellicosus,Aves
8036707,,research,false,-24.9452851944,31.7058563232,1285,false,Ceryle rudis rudis,Aves
8036708,false,research,false,-24.9452851944,31.7058563232,1285,false,Ciconia nigra,Aves
8036743,false,research,false,-25.1744951077,31.9159698486,977,false,Turdoides jardineii,Aves
8036757,false,research,false,-25.1206910993,31.9244456291,31,false,Alopochen aegyptiaca,Aves
8036811,false,research,false,-25.2838168815,31.8617248535,2013,false,Cinnyris mariquensis,Aves
8036812,false,research,false,-25.2838168815,31.8617248535,2013,false,Elanus caeruleus,Aves
8036814,false,research,false,-25.2838168815,31.8617248535,2013,false,Elanus caeruleus,Aves
8036815,false,research,false,-25.2432489091,31.9304077333,2013,true,Terathopius ecaudatus,Aves
8036816,false,research,false,-25.2838168815,31.8617248535,2013,false,Mycteria ibis,Aves
8048840,false,research,false,-24.2025056617,30.8902931213,2614,false,Alopochen aegyptiaca,Aves
8049968,,research,false,-29.004931,24.589597,5776,false,Bostrychia hagedash hagedash,Aves
8049984,,research,false,-29.004931,24.589597,5776,false,Ixobrychus minutus,Aves
8050025,false,research,false,-29.004931,24.589597,5776,false,Haliaeetus vocifer,Aves
8051575,true,research,false,-29.628383,29.411945,,false,Batis capensis,Aves
8051578,false,research,false,-29.524438,29.205222,,false,Scleroptila afra,Aves
8051579,,research,false,-34.407458,20.807161,,false,Apalis thoracica,Aves
8051584,false,research,false,-27.597684,32.217729,,false,Fraseria plumbea,Aves
8055029,false,research,false,-27.0640175466,32.4398803711,11625,false,Ciconia episcopus,Aves
8055031,false,research,false,-27.0395566022,32.4247741699,7173,false,Alopochen aegyptiaca,Aves
8055036,false,research,false,-27.0248774763,32.4117279053,9442,false,Ciconia episcopus,Aves
8056423,false,research,false,-24.9760994937,31.6056060791,8881,false,Buphagus erythrorhynchus,Aves
8067992,false,research,false,-25.0056959681,31.5931726498,19598,false,Prinia subflava,Aves
8068650,false,research,false,-29.7770867881,31.0311894199,149,false,Passer domesticus,Aves
8069101,false,research,false,-24.1978083936,30.891494751,2614,false,Scopus umbretta,Aves
8069127,false,research,false,-18.096789,31.708145,20,false,Chalcomitra amethystina,Aves
8069278,false,research,false,-18.095411,31.708062,100,false,Hieraaetus wahlbergi,Aves
8069366,false,research,false,-18.091828,31.708647,20,false,Thamnolaea cinnamomeiventris,Aves
8069448,,research,false,-35.6613686525,19.8610675085,,true,Thalassarche chlororhynchos chlororhynchos,Aves
8069449,false,research,false,-34.8211746687,18.3520566466,,true,Thalassarche melanophris,Aves
